Name;Coord;Winner;Fitness;Score;GameTime;ConquerRadius;AttackMinLife;SupportRadius;SupportMaxCap;SupportMinCap;SupportTownRatio
EA117;<3468, 5, 958>;False;409;410;1226;1520;10;394;74;91;43
EA112;<3468, 5, 958>;False;120;120;819;1570;10;638;72;73;47
EA110;<3468, 5, 958>;True;420;420;701;1525;10;656;77;76;49
EA92;<3468, 5, 958>;False;260;260;973;1504;10;535;76;79;49
EA88;<3468, 5, 958>;False;360;360;885;1599;10;1351;81;56;47
EA91;<3468, 5, 958>;True;340;340;639;1506;10;339;76;97;43
EA84;<3468, 5, 958>;False;75;75;678;1501;9;230;76;100;38
EA80;<3468, 5, 958>;True;355;355;639;1509;9;344;75;97;42
EA65;<3468, 5, 958>;True;410;410;802;1506;10;339;76;97;43
EA68;<3468, 5, 958>;False;40;40;628;1526;10;410;75;78;46
EA60;<3468, 5, 958>;True;445;445;779;1509;9;347;75;96;42
EA57;<3468, 5, 958>;True;315;315;749;1633;10;748;70;74;51
EA53;<3468, 5, 958>;True;470;470;825;1509;9;344;75;97;42
EA56;<3468, 5, 958>;True;280;280;617;1559;10;677;73;79;44
EA49;<3468, 5, 958>;True;400;400;769;1519;10;396;75;91;45
EA42;<3468, 5, 958>;True;355;355;662;1519;10;451;75;82;44
EA37;<3468, 5, 958>;True;415;415;637;1528;10;445;75;83;43
EA5;<3468, 5, 958>;True;660;660;985;1510;10;353;75;95;43
EA10;<3468, 5, 958>;False;25;25;533;1535;10;467;72;85;43
EA197;<3468, 5, 958>;False;419;420;1050;1518;10;474;73;78;46
EA175;<3468, 5, 958>;True;435;435;873;1528;10;448;75;83;42
EA157;<3468, 5, 958>;False;479;480;1167;1524;10;389;74;95;42
EA161;<3468, 5, 958>;True;320;320;621;1514;10;463;75;80;47
EA152;<3468, 5, 958>;True;260;260;500;1555;10;576;74;83;43
EA127;<3468, 5, 958>;True;375;375;730;1507;10;176;74;84;45
EA120;<3468, 5, 958>;False;185;185;844;1553;9;547;72;84;45
EA122;<3468, 5, 958>;False;60;60;585;1584;10;634;72;77;48
EA113;<3468, 5, 958>;True;425;425;754;1529;10;489;75;90;42
EA106;<3468, 5, 958>;False;270;270;909;1505;10;247;74;95;41
EA111;<3468, 5, 958>;False;140;140;717;1496;10;734;77;65;49
EA104;<3468, 5, 958>;False;335;335;984;1496;10;154;75;97;41
EA76;<3468, 5, 958>;True;675;675;982;1509;9;344;75;97;42
EA54;<3468, 5, 958>;False;275;275;872;1514;10;463;75;80;47
EA46;<3468, 5, 958>;True;684;685;1029;1530;10;445;73;85;43
EA48;<3468, 5, 958>;True;280;280;541;1521;10;451;74;82;46
EA39;<3468, 5, 958>;False;125;125;809;1562;9;465;74;79;48
EA35;<3468, 5, 958>;True;415;415;743;1520;10;382;74;92;45
EA28;<3468, 5, 958>;True;260;260;559;1549;10;568;74;81;45
EA1;<3468, 5, 958>;False;299;300;1068;1507;10;564;74;77;46
EA6;<3468, 5, 958>;True;380;380;658;1529;10;489;75;90;42
EA12;<3468, 5, 958>;True;300;300;573;1515;10;382;74;92;44
EA198;<3468, 5, 958>;False;280;280;951;1566;10;694;73;82;45
EA195;<3468, 5, 958>;True;280;280;525;1552;10;862;77;73;45
EA180;<3468, 5, 958>;False;614;615;1170;1505;10;247;74;95;41
EA183;<3468, 5, 958>;True;295;295;641;1561;10;539;71;81;46
EA184;<3468, 5, 958>;True;335;335;627;1510;9;459;75;88;44
EA167;<3468, 5, 958>;False;65;65;670;1512;9;358;75;95;42
EA133;<3468, 5, 958>;False;814;815;1376;1534;10;465;74;90;43
EA136;<3468, 5, 958>;True;560;560;868;1530;10;493;75;91;43
EA126;<3468, 5, 958>;True;425;425;755;1531;10;408;74;93;43
EA97;<3468, 5, 958>;False;374;375;1039;1462;10;100;70;100;36
EA87;<3468, 5, 958>;False;205;205;808;1514;10;463;75;80;47
EA79;<3468, 5, 958>;False;175;175;862;1534;9;430;74;91;45
EA72;<3468, 5, 958>;True;554;555;1034;1520;10;382;74;92;45
EA64;<3468, 5, 958>;False;110;110;702;1563;9;823;72;60;47
EA61;<3468, 5, 958>;True;300;300;557;1499;10;677;76;69;48
EA23;<3468, 5, 958>;False;195;195;903;1529;10;420;74;91;45
EA2;<3468, 5, 958>;False;394;395;1066;1567;10;571;73;80;46
EA11;<3468, 5, 958>;False;95;95;724;1530;10;459;75;82;42
EA14;<3468, 5, 958>;True;355;355;703;1520;10;451;75;83;45
EA13;<3468, 5, 958>;True;300;300;650;1512;10;379;74;93;43
EA8;<3468, 5, 958>;False;25;25;573;1579;10;642;72;81;46
EA187;<3468, 5, 958>;True;400;400;711;1504;10;535;76;79;49
EA174;<3468, 5, 958>;True;375;375;710;1520;10;383;74;91;43
EA159;<3468, 5, 958>;True;589;590;1032;1627;10;1108;72;64;44
EA147;<3468, 5, 958>;False;429;430;1124;1536;10;469;74;78;45
EA144;<3468, 5, 958>;True;400;400;653;1535;10;501;74;82;43
EA131;<3468, 5, 958>;True;380;380;676;1503;10;100;71;100;45
EA124;<3468, 5, 958>;True;405;405;770;1521;10;451;74;82;46
EA105;<3468, 5, 958>;False;574;575;1391;1526;10;751;74;69;46
EA74;<3468, 5, 958>;False;140;140;750;1512;9;355;75;96;42
EA62;<3468, 5, 958>;True;420;420;883;1593;8;631;71;75;47
EA55;<3468, 5, 958>;True;320;320;653;1586;10;616;72;81;47
EA34;<3468, 5, 958>;True;425;425;784;1509;9;344;75;97;42
EA20;<3468, 5, 958>;False;125;125;770;1529;10;427;75;91;45
EA3;<3468, 5, 958>;False;250;250;822;1514;10;459;75;86;45
EA15;<3468, 5, 958>;False;90;90;760;1526;10;410;75;78;46
EA7;<3468, 5, 958>;False;85;85;754;1506;10;674;76;73;49
EA196;<3468, 5, 958>;False;270;270;824;1572;10;659;71;77;45
EA191;<3468, 5, 958>;True;315;315;599;1509;9;344;75;97;42
EA193;<3468, 5, 958>;True;280;280;536;1618;10;713;71;75;49
EA172;<3468, 5, 958>;True;340;340;648;1584;10;621;72;78;48
EA170;<3468, 5, 958>;True;280;280;561;1560;8;549;72;85;44
EA102;<3468, 5, 958>;True;320;320;583;1528;10;448;75;83;42
EA83;<3468, 5, 958>;True;899;900;1294;1548;10;328;71;87;43
EA95;<3468, 5, 958>;True;370;370;721;1520;10;403;74;88;43
EA89;<3468, 5, 958>;True;425;425;772;1518;10;474;73;78;46
EA82;<3468, 5, 958>;True;375;375;632;1516;10;410;74;88;44
EA78;<3468, 5, 958>;True;355;355;653;1505;10;169;75;100;40
EA69;<3468, 5, 958>;False;255;255;955;1521;10;374;74;92;43
EA70;<3468, 5, 958>;True;420;420;904;1541;10;977;81;69;45
EA73;<3468, 5, 958>;False;25;25;567;1608;10;979;73;68;44
EA59;<3468, 5, 958>;False;325;325;980;1549;10;735;73;58;48
EA43;<3468, 5, 958>;True;689;690;1123;1535;10;477;76;85;43
EA40;<3468, 5, 958>;False;150;150;760;1513;10;400;74;88;43
EA38;<3468, 5, 958>;True;360;360;692;1584;10;889;75;71;46
EA29;<3468, 5, 958>;False;315;315;879;1525;10;408;75;78;45
EA31;<3468, 5, 958>;True;390;390;773;1621;10;1081;72;65;44
EA0;<3468, 5, 958>;True;759;760;1001;1506;10;180;74;99;40
EA9;<3468, 5, 958>;True;435;435;762;1548;10;328;71;87;43
EA151;<3468, 5, 958>;False;459;460;1037;1534;10;424;74;92;45
EA141;<3468, 5, 958>;False;804;805;1515;1519;10;396;75;91;45
EA153;<3468, 5, 958>;True;335;335;575;1531;10;705;74;75;46
EA145;<3468, 5, 958>;True;340;340;662;1587;10;1574;84;49;45
EA142;<3468, 5, 958>;True;355;355;590;1519;10;482;74;88;42
EA130;<3468, 5, 958>;True;340;340;628;1525;10;533;74;83;45
EA123;<3468, 5, 958>;False;300;300;879;1529;10;427;75;91;45
EA119;<3468, 5, 958>;True;400;400;821;1553;10;873;74;46;49
EA118;<3468, 5, 958>;True;355;355;632;1521;10;451;74;82;46
EA108;<3468, 5, 958>;False;350;350;989;1525;10;411;75;78;45
EA107;<3468, 5, 958>;True;380;380;647;1519;10;404;74;89;43
EA103;<3468, 5, 958>;False;195;195;825;1577;10;1122;79;65;45
EA94;<3468, 5, 958>;False;424;425;1152;1522;9;412;75;88;42
EA98;<3468, 5, 958>;True;395;395;833;1583;10;1093;77;64;45
EA93;<3468, 5, 958>;False;379;380;1008;1519;10;396;75;91;45
EA81;<3468, 5, 958>;True;360;360;664;1570;10;638;72;73;47
EA75;<3468, 5, 958>;False;210;210;895;1519;10;396;75;91;45
EA71;<3468, 5, 958>;False;399;400;1090;1513;10;400;74;88;43
EA66;<3468, 5, 958>;True;504;505;1022;1517;10;349;74;92;42
EA63;<3468, 5, 958>;False;270;270;904;1546;10;805;73;53;47
EA52;<3468, 5, 958>;True;445;445;833;1545;10;444;74;81;46
EA51;<3468, 5, 958>;True;360;360;754;1513;10;354;74;94;43
EA36;<3468, 5, 958>;True;335;335;797;1609;8;782;71;74;46
EA26;<3468, 5, 958>;True;1054;1055;1230;1527;10;739;74;54;48
EA22;<3468, 5, 958>;False;240;240;911;1588;10;912;76;71;47
EA17;<3468, 5, 958>;True;335;335;630;1510;10;609;75;76;47
EA4;<3468, 5, 958>;False;180;180;811;1609;8;732;71;77;46
EA190;<3468, 5, 958>;True;280;280;624;1586;10;616;72;81;47
EA171;<3468, 5, 958>;True;280;280;499;1553;10;934;72;40;49
EA168;<3468, 5, 958>;True;300;300;655;1535;10;440;73;89;45
EA163;<3468, 5, 958>;True;370;370;723;1542;10;727;74;60;48
EA156;<3468, 5, 958>;True;350;350;730;1528;10;445;75;83;43
EA158;<3468, 5, 958>;True;335;335;621;1633;10;748;70;74;51
EA155;<3468, 5, 958>;True;320;320;638;1588;10;822;73;73;45
EA154;<3468, 5, 958>;True;320;320;601;1538;10;410;72;83;44
EA149;<3468, 5, 958>;False;479;480;1021;1528;10;444;75;84;43
EA140;<3468, 5, 958>;False;250;250;877;1517;10;100;72;97;42
EA137;<3468, 5, 958>;False;120;120;771;1528;10;445;75;83;43
EA132;<3468, 5, 958>;True;320;320;625;1583;10;671;73;71;51
EA115;<3468, 5, 958>;True;600;600;990;1520;10;451;74;82;45
EA16;<3468, 5, 958>;True;375;375;719;1504;10;535;76;79;49
EA189;<3468, 5, 958>;True;455;455;823;1510;10;585;76;68;50
EA182;<3468, 5, 958>;True;430;430;824;1621;10;1081;72;65;44
EA186;<3468, 5, 958>;True;335;335;605;1508;10;601;75;76;47
EA173;<3468, 5, 958>;True;449;450;1031;1525;10;408;75;78;45
EA166;<3468, 5, 958>;False;285;285;977;1529;10;425;75;89;44
EA160;<3468, 5, 958>;False;365;365;998;1534;9;430;74;91;45
EA146;<3468, 5, 958>;False;444;445;1162;1519;10;611;75;70;51
EA143;<3468, 5, 958>;False;80;80;688;1501;9;230;76;100;38
EA135;<3468, 5, 958>;True;300;300;693;1521;10;451;74;82;46
EA125;<3468, 5, 958>;False;255;255;958;1532;10;324;74;91;44
EA129;<3468, 5, 958>;False;75;75;705;1497;10;712;77;72;50
EA116;<3468, 5, 958>;True;539;540;1054;1506;10;180;74;99;40
EA99;<3468, 5, 958>;False;140;140;748;1529;10;420;74;91;45
EA101;<3468, 5, 958>;False;60;60;562;1535;10;477;76;85;43
EA96;<3468, 5, 958>;True;380;380;759;1509;8;337;75;98;40
EA100;<3468, 5, 958>;True;300;300;588;1557;9;612;74;83;45
EA86;<3468, 5, 958>;True;435;435;700;1526;10;504;74;82;44
EA85;<3468, 5, 958>;True;335;335;602;1513;10;569;75;82;44
EA67;<3468, 5, 958>;False;70;70;642;1514;10;487;75;71;49
EA58;<3468, 5, 958>;True;340;340;576;1512;10;379;74;93;43
EA44;<3468, 5, 958>;True;509;510;1007;1521;10;451;74;82;46
EA45;<3468, 5, 958>;False;140;140;767;1534;10;504;72;77;45
EA24;<3468, 5, 958>;True;499;500;1234;1549;10;568;74;81;45
EA30;<3468, 5, 958>;True;395;395;741;1515;10;382;74;92;44
EA27;<3468, 5, 958>;False;325;325;947;1519;10;611;75;70;51
EA18;<3468, 5, 958>;False;140;140;786;1633;10;748;70;74;51
EA21;<3468, 5, 958>;False;25;25;568;1519;10;482;74;88;42
EA199;<3468, 5, 958>;True;415;415;725;1528;10;435;74;86;43
EA188;<3468, 5, 958>;False;70;70;669;1516;10;539;76;68;51
EA179;<3468, 5, 958>;False;409;410;1037;1523;10;861;77;65;47
EA181;<3468, 5, 958>;True;360;360;640;1529;10;426;74;91;45
EA176;<3468, 5, 958>;True;415;415;771;1542;10;727;74;60;48
EA169;<3468, 5, 958>;True;260;260;571;1545;10;457;72;78;44
EA164;<3468, 5, 958>;False;75;75;708;1525;10;408;75;78;45
EA139;<3468, 5, 958>;False;459;460;1075;1549;10;568;74;81;45
EA148;<3468, 5, 958>;True;355;355;665;1506;10;210;74;97;40
EA138;<3468, 5, 958>;False;270;270;938;1532;10;324;74;91;44
EA134;<3468, 5, 958>;True;320;320;571;1520;10;451;75;83;45
EA121;<3468, 5, 958>;False;55;55;601;1548;10;328;71;87;43
EA114;<3468, 5, 958>;False;135;135;758;1505;8;313;75;100;41
EA109;<3468, 5, 958>;True;355;355;633;1514;10;616;75;75;48
EA90;<3468, 5, 958>;False;300;300;897;1522;10;456;74;83;46
EA77;<3468, 5, 958>;True;300;300;562;1555;10;514;73;78;46
EA50;<3468, 5, 958>;False;295;295;908;1556;10;442;74;81;47
EA47;<3468, 5, 958>;False;45;45;630;1494;10;114;74;100;38
EA41;<3468, 5, 958>;True;315;315;734;1526;10;504;74;82;44
EA33;<3468, 5, 958>;False;265;265;893;1548;10;328;71;87;43
EA32;<3468, 5, 958>;True;520;520;845;1540;10;699;74;62;47
EA25;<3468, 5, 958>;True;355;355;624;1520;10;451;75;83;45
EA19;<3468, 5, 958>;False;60;60;666;1598;9;858;72;76;45
EA194;<3468, 5, 958>;False;85;85;814;1528;10;448;75;83;42
EA197;<3468, 5, 958>;False;90;90;671;1528;9;541;73;78;44
EA189;<3468, 5, 958>;True;300;300;597;1555;10;576;74;83;43
EA182;<3468, 5, 958>;True;260;260;531;1546;10;506;73;82;44
EA169;<3468, 5, 958>;False;314;315;1020;1524;10;389;74;95;42
EA167;<3468, 5, 958>;False;295;295;854;1487;10;829;78;60;50
EA168;<3468, 5, 958>;False;75;75;654;1560;8;549;72;85;44
EA162;<3468, 5, 958>;False;235;235;987;1516;10;410;74;88;44
EA163;<3468, 5, 958>;False;55;55;605;1519;10;611;75;70;51
EA152;<3468, 5, 958>;True;640;640;901;1506;10;180;74;99;40
EA158;<3468, 5, 958>;True;280;280;581;1528;10;444;75;84;43
EA148;<3468, 5, 958>;True;360;360;609;1523;10;449;75;83;43
EA118;<3468, 5, 958>;True;360;360;565;1525;10;408;75;78;45
EA114;<3468, 5, 958>;True;315;315;590;1516;10;521;74;78;48
EA106;<3468, 5, 958>;True;340;340;626;1512;10;379;74;93;43
EA97;<3468, 5, 958>;False;444;445;1014;1609;8;732;71;77;46
EA101;<3468, 5, 958>;True;320;320;650;1523;10;861;77;65;47
EA98;<3468, 5, 958>;False;100;100;712;1533;10;483;74;86;44
EA99;<3468, 5, 958>;True;300;300;561;1520;10;382;74;92;45
EA81;<3468, 5, 958>;True;355;355;684;1556;10;442;74;81;47
EA75;<3468, 5, 958>;True;395;395;848;1541;10;467;74;87;46
EA62;<3468, 5, 958>;False;240;240;845;1504;10;535;76;79;49
EA56;<3468, 5, 958>;True;450;450;859;1521;10;451;74;82;46
EA52;<3468, 5, 958>;False;459;460;1049;1566;10;586;72;79;46
EA47;<3468, 5, 958>;False;275;275;913;1520;10;459;73;82;46
EA37;<3468, 5, 958>;True;380;380;630;1519;10;444;75;86;46
EA36;<3468, 5, 958>;True;340;340;602;1516;10;478;75;85;47
EA33;<3468, 5, 958>;True;375;375;654;1504;10;535;76;79;49
EA19;<3468, 5, 958>;False;394;395;1060;1535;10;479;75;79;43
EA23;<3468, 5, 958>;False;105;105;816;1540;10;410;71;82;44
EA18;<3468, 5, 958>;False;135;135;761;1520;10;382;74;92;45
EA12;<3468, 5, 958>;True;465;465;928;1505;10;247;74;95;41
EA7;<3468, 5, 958>;True;410;410;749;1543;10;479;74;85;46
EA9;<3468, 5, 958>;True;340;340;616;1509;10;640;75;69;49
EA13;<3468, 5, 958>;True;280;280;572;1526;10;546;73;82;45
EA184;<3468, 5, 958>;True;445;445;771;1526;10;434;73;85;43
EA175;<3468, 5, 958>;False;494;495;1088;1510;10;585;76;68;50
EA155;<3468, 5, 958>;False;385;385;928;1536;10;469;74;78;45
EA146;<3468, 5, 958>;False;614;615;1160;1525;10;411;75;78;45
EA149;<3468, 5, 958>;True;340;340;626;1521;10;451;74;82;46
EA110;<3468, 5, 958>;True;275;275;678;1530;10;445;73;85;43
EA105;<3468, 5, 958>;True;340;340;770;1548;10;328;71;87;43
EA73;<3468, 5, 958>;True;335;335;778;1520;10;382;74;92;45
EA35;<3468, 5, 958>;False;165;165;756;1538;10;410;72;83;44
EA15;<3468, 5, 958>;True;375;375;747;1526;10;504;74;82;44
EA3;<3468, 5, 958>;True;350;350;732;1593;8;631;71;75;47
EA11;<3468, 5, 958>;False;55;55;591;1521;10;374;74;92;43
EA190;<3468, 5, 958>;True;315;315;667;1507;10;176;74;84;45
EA173;<3468, 5, 958>;True;490;490;773;1529;10;420;74;91;45
EA164;<3468, 5, 958>;True;395;395;685;1518;10;474;73;78;46
EA151;<3468, 5, 958>;False;55;55;594;1606;10;1091;75;62;46
EA140;<3468, 5, 958>;False;225;225;882;1512;10;379;74;93;43
EA130;<3468, 5, 958>;False;329;330;1014;1489;10;805;76;58;49
EA127;<3468, 5, 958>;False;60;60;598;1520;10;437;74;87;44
EA95;<3468, 5, 958>;False;210;210;774;1525;10;656;77;76;49
EA84;<3468, 5, 958>;True;320;320;586;1540;10;699;74;62;47
EA79;<3468, 5, 958>;True;360;360;615;1522;10;467;74;86;46
EA74;<3468, 5, 958>;False;170;170;694;1509;9;347;75;96;42
EA53;<3468, 5, 958>;False;514;515;1110;1534;9;430;74;91;45
EA41;<3468, 5, 958>;False;479;480;1079;1526;10;504;74;82;44
EA21;<3468, 5, 958>;False;375;375;920;1567;10;571;73;80;46
EA25;<3468, 5, 958>;False;95;95;774;1545;10;548;74;81;44
EA24;<3468, 5, 958>;True;375;375;641;1535;10;477;76;85;43
EA10;<3468, 5, 958>;True;600;600;923;1517;10;349;74;92;42
EA5;<3468, 5, 958>;True;355;355;646;1526;10;751;74;69;46
EA0;<3468, 5, 958>;True;340;340;634;1527;10;739;74;54;48
EA198;<3468, 5, 958>;False;40;40;660;1531;10;453;73;80;45
EA179;<3468, 5, 958>;True;465;465;854;1549;10;568;74;81;45
EA145;<3468, 5, 958>;True;375;375;710;1522;10;396;74;89;45
EA143;<3468, 5, 958>;True;415;415;706;1515;10;382;74;92;44
EA133;<3468, 5, 958>;True;340;340;666;1510;10;585;76;68;50
EA132;<3468, 5, 958>;True;340;340;647;1549;10;568;74;81;45
EA128;<3468, 5, 958>;False;95;95;687;1513;10;400;74;88;43
EA125;<3468, 5, 958>;True;405;405;721;1579;10;789;72;78;46
EA121;<3468, 5, 958>;True;415;415;708;1522;9;412;75;88;42
EA117;<3468, 5, 958>;True;410;410;748;1504;10;535;76;79;49
EA102;<3468, 5, 958>;True;465;465;846;1520;10;451;75;83;45
EA103;<3468, 5, 958>;True;420;420;709;1528;10;448;75;83;42
EA90;<3468, 5, 958>;False;449;450;1169;1509;9;344;75;97;42
EA86;<3468, 5, 958>;False;419;420;1053;1549;10;568;74;81;45
EA85;<3468, 5, 958>;False;399;400;1029;1583;10;1093;77;64;45
EA87;<3468, 5, 958>;False;200;200;858;1510;10;609;75;76;47
EA80;<3468, 5, 958>;False;404;405;1132;1509;9;344;75;97;42
EA83;<3468, 5, 958>;False;130;130;761;1510;9;351;74;95;42
EA77;<3468, 5, 958>;True;400;400;744;1530;10;445;73;85;43
EA63;<3468, 5, 958>;True;504;505;1011;1584;10;889;75;71;46
EA65;<3468, 5, 958>;True;375;375;739;1527;9;410;74;93;43
EA57;<3468, 5, 958>;False;685;685;979;1534;10;424;74;92;45
EA55;<3468, 5, 958>;False;319;320;1022;1519;10;396;75;91;45
EA60;<3468, 5, 958>;True;335;335;587;1527;10;739;74;54;48
EA45;<3468, 5, 958>;True;435;435;679;1520;10;382;74;92;45
EA38;<3468, 5, 958>;True;355;355;637;1513;10;292;74;94;41
EA32;<3468, 5, 958>;True;335;335;635;1535;10;593;76;78;43
EA27;<3468, 5, 958>;True;280;280;630;1528;10;422;74;89;44
EA20;<3468, 5, 958>;True;415;415;708;1518;10;474;73;78;46
EA8;<3468, 5, 958>;True;360;360;634;1568;10;621;71;74;46
EA89;<3468, 5, 958>;True;340;340;598;1618;10;713;71;75;49
EA59;<3468, 5, 958>;False;804;805;1362;1506;10;180;74;99;40
EA72;<3468, 5, 958>;True;395;395;668;1531;10;408;74;93;43
EA69;<3468, 5, 958>;True;380;380;735;1597;10;891;72;70;44
EA58;<3468, 5, 958>;True;410;410;885;1558;10;633;74;76;45
EA61;<3468, 5, 958>;True;300;300;521;1517;10;349;74;92;42
EA30;<3468, 5, 958>;True;450;450;703;1515;10;382;74;92;44
EA1;<3468, 5, 958>;True;819;820;1195;1504;10;535;76;79;49
EA2;<3468, 5, 958>;False;130;130;762;1522;9;412;75;88;42
EA193;<3468, 5, 958>;False;70;70;613;1528;10;494;75;90;41
EA161;<3468, 5, 958>;False;190;190;881;1511;10;377;74;93;42
EA153;<3468, 5, 958>;True;320;320;616;1520;10;451;74;82;45
EA147;<3468, 5, 958>;False;200;200;893;1496;10;169;71;90;45
EA150;<3468, 5, 958>;True;375;375;603;1509;9;344;75;97;42
EA144;<3468, 5, 958>;False;90;90;742;1506;10;180;74;99;40
EA139;<3468, 5, 958>;False;85;85;778;1528;10;448;75;83;42
EA134;<3468, 5, 958>;True;674;675;1029;1507;10;204;72;97;44
EA141;<3468, 5, 958>;True;320;320;635;1590;10;685;70;76;46
EA137;<3468, 5, 958>;True;320;320;652;1531;10;408;74;93;43
EA131;<3468, 5, 958>;True;335;335;747;1542;10;727;74;60;48
EA120;<3468, 5, 958>;True;340;340;663;1509;9;344;75;97;42
EA111;<3468, 5, 958>;False;175;175;781;1515;10;410;74;90;43
EA104;<3468, 5, 958>;True;390;390;718;1516;10;545;74;82;44
EA92;<3468, 5, 958>;False;200;200;991;1520;10;382;74;92;45
EA82;<3468, 5, 958>;True;410;410;748;1518;10;474;73;78;46
EA49;<3468, 5, 958>;False;175;175;794;1518;10;615;75;69;51
EA51;<3468, 5, 958>;True;360;360;611;1518;10;474;73;78;46
EA40;<3468, 5, 958>;True;570;570;947;1534;10;460;74;88;45
EA44;<3468, 5, 958>;True;335;335;631;1524;10;389;74;95;42
EA42;<3468, 5, 958>;True;280;280;693;1633;10;748;70;74;51
EA16;<3468, 5, 958>;True;340;340;612;1510;10;609;75;76;47
EA14;<3468, 5, 958>;True;525;525;973;1517;10;394;74;90;43
EA6;<3468, 5, 958>;True;515;515;913;1512;10;379;74;93;43
EA187;<3468, 5, 958>;True;535;535;958;1513;10;354;74;94;43
EA185;<3468, 5, 958>;True;430;430;828;1542;10;727;74;60;48
EA186;<3468, 5, 958>;True;335;335;635;1531;10;367;73;88;43
EA183;<3468, 5, 958>;True;360;360;605;1519;10;611;75;70;51
EA181;<3468, 5, 958>;True;320;320;589;1535;10;440;73;89;45
EA177;<3468, 5, 958>;True;515;515;751;1506;10;180;74;99;40
EA174;<3468, 5, 958>;True;395;395;903;1492;10;437;76;90;49
EA160;<3468, 5, 958>;False;25;25;548;1510;9;418;75;90;43
EA48;<3468, 5, 958>;True;340;340;625;1528;10;448;75;83;42
EA39;<3468, 5, 958>;False;205;205;910;1496;10;154;75;97;41
EA46;<3468, 5, 958>;True;370;370;663;1509;9;347;74;95;42
EA43;<3468, 5, 958>;True;375;375;642;1519;10;396;75;91;45
EA4;<3468, 5, 958>;False;415;415;990;1524;10;389;74;95;42
EA196;<3468, 5, 958>;True;360;360;650;1529;10;713;75;71;45
EA191;<3468, 5, 958>;False;55;55;616;1527;10;739;74;54;48
EA171;<3468, 5, 958>;True;954;955;1183;1521;10;451;74;82;46
EA166;<3468, 5, 958>;False;215;215;896;1520;10;403;74;88;43
EA157;<3468, 5, 958>;True;415;415;715;1534;10;465;74;90;43
EA156;<3468, 5, 958>;True;355;355;617;1525;10;491;75;79;44
EA123;<3468, 5, 958>;False;220;220;843;1509;9;347;75;96;42
EA122;<3468, 5, 958>;True;405;405;815;1522;9;412;75;88;42
EA124;<3468, 5, 958>;True;355;355;710;1505;10;247;74;95;41
EA126;<3468, 5, 958>;False;55;55;607;1543;10;1166;82;62;45
EA112;<3468, 5, 958>;True;420;420;784;1522;9;412;75;88;42
EA108;<3468, 5, 958>;False;75;75;632;1531;10;410;74;86;42
EA100;<3468, 5, 958>;True;355;355;800;1553;9;600;73;79;44
EA91;<3468, 5, 958>;True;320;320;615;1519;10;396;75;91;45
EA70;<3468, 5, 958>;False;195;195;893;1504;10;535;76;79;49
EA71;<3468, 5, 958>;False;75;75;672;1519;10;462;75;84;46
EA67;<3468, 5, 958>;True;395;395;755;1531;10;465;75;80;41
EA68;<3468, 5, 958>;True;280;280;577;1530;10;571;74;75;44
EA64;<3468, 5, 958>;True;375;375;665;1514;10;463;75;80;47
EA54;<3468, 5, 958>;True;390;390;821;1531;10;406;72;82;44
EA34;<3468, 5, 958>;True;335;335;665;1525;10;656;77;76;49
EA31;<3468, 5, 958>;False;25;25;572;1627;10;1108;72;64;44
EA28;<3468, 5, 958>;True;360;360;653;1618;10;713;71;75;49
EA26;<3468, 5, 958>;True;280;280;532;1554;10;618;74;81;43
EA17;<3468, 5, 958>;True;315;315;636;1528;10;434;74;85;42
EA195;<3468, 5, 958>;True;659;660;1046;1521;10;451;74;82;46
EA199;<3468, 5, 958>;True;370;370;671;1537;10;649;74;66;46
EA180;<3468, 5, 958>;False;70;70;764;1609;8;782;71;74;46
EA176;<3468, 5, 958>;True;315;315;563;1525;10;408;75;78;45
EA172;<3468, 5, 958>;False;135;135;701;1496;10;154;75;97;41
EA159;<3468, 5, 958>;False;55;55;594;1517;10;349;74;92;42
EA154;<3468, 5, 958>;True;380;380;631;1513;10;569;75;82;44
EA116;<3468, 5, 958>;False;325;325;945;1528;10;461;74;83;42
EA93;<3468, 5, 958>;False;210;210;904;1549;10;568;74;81;45
EA88;<3468, 5, 958>;True;315;315;608;1530;10;445;73;85;43
EA78;<3468, 5, 958>;True;415;415;905;1521;10;451;74;82;46
EA76;<3468, 5, 958>;True;380;380;615;1534;10;465;74;90;43
EA66;<3468, 5, 958>;True;340;340;661;1555;10;899;75;68;45
EA50;<3468, 5, 958>;False;310;310;984;1530;10;445;73;85;43
EA29;<3468, 5, 958>;False;225;225;830;1563;10;519;72;76;47
EA22;<3468, 5, 958>;True;335;335;599;1520;10;406;74;87;43
EA192;<3468, 5, 958>;False;55;55;635;1527;10;401;73;90;43
EA188;<3468, 5, 958>;True;375;375;714;1525;10;373;72;87;43
EA178;<3468, 5, 958>;True;674;675;1086;1492;10;376;76;85;43
EA170;<3468, 5, 958>;False;279;280;1012;1545;10;444;74;81;46
EA165;<3468, 5, 958>;True;300;300;725;1658;10;829;68;73;52
EA142;<3468, 5, 958>;False;105;105;688;1560;9;592;72;76;46
EA136;<3468, 5, 958>;False;240;240;891;1518;10;400;75;90;45
EA138;<3468, 5, 958>;True;335;335;635;1514;10;616;75;75;48
EA135;<3468, 5, 958>;False;60;60;625;1593;8;631;71;75;47
