Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff-ConquerRadius;deff-AttackMinLife;deff-SupportRadius;deff-SupportMaxCap;deff-SupportMinCap;off-ConquerRadius;off-AttackMinLife;off-SupportRadius;off-SupportMaxCap;off-SupportMinCap;supp-ConquerRadius;supp-AttackMinLife;supp-SupportRadius;supp-SupportMaxCap;supp-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_155;<3468, 5, 958>;True;135.36334913112165;463;11.666666666666666;100;23.696682464454977;4.12;0;12;1;2978;21;668;59;94;3095;12;2190;26;88;1703;47;1780;21;30;74;14;56;746
KI_156;<3468, 5, 958>;False;161;725;1;160;0;50;0;34;1;1187;71;1846;68;33;2746;5;2073;19;20;834;101;3299;44;61;77;65;7;601
KI_157;<3468, 5, 958>;True;161.80926916221034;319;8.3333333333333339;100;53.475935828877;1.77;0;12;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_158;<3468, 5, 958>;True;123.43137254901961;554;11.666666666666666;100;11.764705882352942;8.4;0;12;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_159;<3468, 5, 958>;True;149.31693989071039;319;8.3333333333333339;100;40.983606557377051;2.34;0;12;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_160;<3468, 5, 958>;True;151.90341638838942;319;8.235294117647058;100;43.668122270742359;2.19;0;17;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_161;<3468, 5, 958>;True;129.16430594900851;479;15;100;14.164305949008499;6.96;0;8;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_162;<3468, 5, 958>;True;164.72953216374268;337;6.25;100;58.479532163742682;1.61;0;16;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_163;<3468, 5, 958>;True;151.60839160839163;470;6.1538461538461542;100;45.454545454545453;2.1;0;39;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_164;<3468, 5, 958>;True;146.08695652173913;292;6.0869565217391308;100;40;2.4;0;23;1;3427;35;3173;84;18;3352;5;2536;39;39;2552;29;151;60;48;61;100;0;2109
KI_165;<3468, 5, 958>;True;132.13592233009709;394;20;100;12.135922330097086;8.14;0;6;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_166;<3468, 5, 958>;True;168.97114861186716;215;9.0909090909090917;100;59.880239520958078;1.57;0;11;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_167;<3468, 5, 958>;True;125.71811361200429;634;15;100;10.718113612004288;9.23;0;12;1;3345;51;1471;51;65;3508;34;2055;39;46;1922;33;2492;72;133;45;74;83;307
KI_168;<3468, 5, 958>;True;99.37207122774133;688;20;70;9.3720712277413316;10.57;0;10;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_169;<3468, 5, 958>;True;143.08049535603715;293;6.3157894736842106;100;36.764705882352942;2.62;0;19;1;2441;47;2829;29;42;3347;6;2583;23;71;1453;64;819;65;70;71;95;0;1589
KI_170;<3468, 5, 958>;True;104.08450704225352;600;20;70;14.084507042253522;7;0;10;1;2038;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_171;<3468, 5, 958>;True;108.74125874125875;856;20;80;8.7412587412587417;11.34;0;10;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_172;<3468, 5, 958>;True;110.70663811563169;840;20;80;10.706638115631693;9.24;0;14;1;349;86;275;85;12;3359;25;1978;50;47;2427;53;2747;37;74;97;0;40;1087
KI_173;<3468, 5, 958>;True;122.01923076923077;444;20;90;12.019230769230768;8.22;0;6;1;1354;78;1927;71;26;3206;26;4000;5;101;100;114;4000;45;61;43;55;50;436
KI_174;<3468, 5, 958>;True;120.12145748987854;593;20;90;10.121457489878544;9.78;0;6;1;3345;51;1471;51;65;3508;34;2055;39;46;1922;33;2492;72;133;45;74;83;307
KI_175;<3468, 5, 958>;True;120.60445387062566;607;20;90;10.604453870625664;9.33;0;8;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_176;<3468, 5, 958>;True;133.78323108384458;359;13.333333333333334;100;20.449897750511248;4.79;0;6;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_177;<3468, 5, 958>;True;168.44863731656184;302;5.5555555555555554;100;62.893081761006286;1.49;0;18;1;100;5;100;56;86;2222;5;2274;5;69;2260;30;1826;47;60;83;65;7;1289
KI_178;<3468, 5, 958>;True;192.61294261294262;308;7.1428571428571432;100;85.470085470085465;1.07;0;14;1;100;5;100;56;86;2222;5;2274;5;69;2260;30;1826;47;60;83;65;7;1289
KI_179;<3468, 5, 958>;True;131.40250855188143;483;20;100;11.402508551881414;8.67;0;6;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_180;<3468, 5, 958>;True;166.52380952380952;337;7;100;59.523809523809518;1.58;0;20;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_181;<3468, 5, 958>;True;139.82423101067167;342;5.9259259259259256;100;33.898305084745758;2.85;0;27;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_182;<3468, 5, 958>;True;194.56099456099457;230;9.0909090909090917;100;85.470085470085465;1.07;0;11;1;4000;27;313;45;109;3802;5;224;105;8;2618;60;2792;67;21;70;2;13;2755
KI_183;<3468, 5, 958>;False;251;1032;1;250;0;9.07;0;43;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_184;<3468, 5, 958>;True;132.25252525252526;390;7;100;25.252525252525253;3.86;0;20;1;2427;20;819;42;56;3281;11;2796;24;80;1647;64;2021;72;65;53;39;52;105
KI_185;<3468, 5, 958>;True;154.85294117647058;336;5.833333333333333;100;49.019607843137251;1.94;0;24;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_186;<3468, 5, 958>;True;157.00495049504951;269;7.5;100;49.504950495049506;1.92;0;16;1;139;10;368;63;79;2760;5;2802;9;43;1997;38;2383;33;45;100;100;0;426
KI_187;<3468, 5, 958>;True;153.61904761904762;303;6;100;47.61904761904762;2;0;20;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_188;<3468, 5, 958>;True;146.94173705869611;453;5.7894736842105265;100;41.152263374485592;2.33;0;38;1;2457;24;756;49;76;1874;5;1787;38;59;2877;41;2470;69;21;76;20;9;1771
KI_189;<3468, 5, 958>;False;251;1022;1;250;0;5.44;0;55;1;2982;25;956;48;92;1519;11;1466;38;62;591;72;2195;48;46;80;14;7;2228
KI_190;<3468, 5, 958>;True;141.99494949494948;407;7.2727272727272725;100;34.722222222222221;2.78;0;22;1;2797;42;2788;32;47;3279;7;2033;48;39;2408;49;1483;36;60;70;100;0;1486
KI_191;<3468, 5, 958>;True;138.33333333333334;558;5;100;33.333333333333336;2.9;0;56;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_192;<3468, 5, 958>;True;162.2177822177822;199;7.2727272727272725;100;54.945054945054942;1.72;0;11;1;2705;44;3055;60;74;3256;5;823;5;79;487;71;2091;47;36;100;61;0;100
KI_193;<3468, 5, 958>;True;143.36363636363637;271;7;100;36.363636363636367;2.65;0;20;1;871;16;525;91;17;3619;6;347;86;14;2332;64;1537;50;39;53;38;51;349
KI_194;<3468, 5, 958>;True;137.35433750539491;256;7.1428571428571432;100;30.211480362537763;3.21;0;14;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_195;<3468, 5, 958>;True;141.35583840619813;301;5.384615384615385;100;35.97122302158273;2.68;0;26;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_196;<3468, 5, 958>;True;143.84615384615384;476;5.384615384615385;100;38.46153846153846;2.5;0;52;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_197;<3468, 5, 958>;True;151.29004329004329;382;8;100;43.290043290043286;2.21;0;20;1;1187;71;1846;68;33;2746;5;2073;19;20;834;101;3299;44;61;77;65;7;601
KI_198;<3468, 5, 958>;True;145.96153846153845;360;7.5;100;38.46153846153846;2.5;0;16;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_199;<3468, 5, 958>;True;140.64327485380116;292;5.5555555555555554;100;35.087719298245609;2.75;0;18;1;210;77;3567;10;5;2233;5;2138;34;65;100;84;100;123;104;83;2;7;3391
KI_0;<3468, 5, 958>;False;111;1089;1;110;0;50;0;22;1;3035;8;2212;71;82;2294;18;345;61;33;1343;59;267;19;9;54;78;98;394
KI_1;<3468, 5, 958>;False;131;916;1;130;0;50;0;20;1;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_2;<3468, 5, 958>;True;215.50983899821108;266;9.23076923076923;90;116.27906976744187;0.76;0;13;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_3;<3468, 5, 958>;False;101;908;1;100;0;50;0;14;1;2113;16;2255;86;76;3117;19;1525;26;80;3762;23;1390;57;78;46;22;62;1072
KI_4;<3468, 5, 958>;False;1111;2629;1;1110;0;13.15;105;176;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_5;<3468, 5, 958>;True;193.80341880341879;337;8.3333333333333339;100;85.470085470085465;1.07;0;12;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_6;<3468, 5, 958>;False;111;909;1;110;0;50;0;20;1;1913;75;1908;67;37;2352;33;3641;62;48;3426;61;3339;24;42;64;19;38;714
KI_7;<3468, 5, 958>;False;111;1010;1;110;0;50;0;14;1;1420;61;2027;69;62;3790;32;2431;91;14;2443;38;287;62;60;63;8;35;1788
KI_8;<3468, 5, 958>;False;331;1145;1;330;0;15.09;0;56;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_9;<3468, 5, 958>;False;181;791;1;180;0;50;0;40;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_10;<3468, 5, 958>;False;171;773;1;170;0;50;0;39;1;100;10;237;62;78;2750;5;2653;15;45;2008;28;3127;37;67;99;83;0;617
KI_11;<3468, 5, 958>;False;1211;2151;1;1210;0;7.46;43;171;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_12;<3468, 5, 958>;False;221;902;1;220;0;6.18;0;45;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_13;<3468, 5, 958>;False;231;905;1;230;0;7.33;0;35;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_14;<3468, 5, 958>;False;131;853;1;130;0;1;0;23;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_15;<3468, 5, 958>;False;131;1190;1;130;0;50;0;16;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_16;<3468, 5, 958>;False;141;738;1;140;0;50;0;34;1;3515;50;3467;24;38;3015;6;2342;31;41;2214;38;2279;36;63;86;90;0;1001
KI_17;<3468, 5, 958>;False;201;990;1;200;0;9.19;2;45;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_18;<3468, 5, 958>;False;151;873;1;150;0;6.24;0;26;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_19;<3468, 5, 958>;False;121;745;1;120;0;2.49;0;18;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_20;<3468, 5, 958>;False;1211;2239;1;1210;0;48.79;5;220;1;2403;41;3152;54;75;1680;11;1294;32;66;729;71;2227;49;44;95;51;0;472
KI_21;<3468, 5, 958>;False;161;898;1;160;0;3.5;0;35;1;1958;17;2414;79;76;1604;13;1379;35;66;2643;40;1699;54;65;53;23;50;1102
KI_22;<3468, 5, 958>;False;241;1057;1;240;0;10.21;0;51;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_23;<3468, 5, 958>;False;251;961;1;250;0;2.45;0;61;1;700;29;3630;24;81;1735;11;1648;31;60;1317;51;2641;44;55;79;10;4;1465
KI_24;<3468, 5, 958>;False;1251;2967;1;1250;0;12.64;130;223;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_25;<3468, 5, 958>;False;271;998;1;270;0;7.18;0;50;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_26;<3468, 5, 958>;False;291;1017;1;290;0;3.27;0;51;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_27;<3468, 5, 958>;False;231;837;1;230;0;12.97;0;46;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_28;<3468, 5, 958>;False;201;869;1;200;0;5.4;0;39;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_29;<3468, 5, 958>;False;241;878;1;240;0;7.34;0;54;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_30;<3468, 5, 958>;False;331;983;1;330;0;10.27;0;58;1;2322;27;3135;83;49;1460;13;1365;35;65;1088;61;2224;49;43;9;0;65;1514
KI_31;<3468, 5, 958>;False;171;789;1;170;0;1;0;26;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_32;<3468, 5, 958>;False;171;757;1;170;0;5.66;0;32;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_33;<3468, 5, 958>;False;181;1088;1;180;0;50;0;36;1;403;9;278;114;5;3676;6;326;82;17;2735;81;1638;77;62;89;23;25;720
KI_34;<3468, 5, 958>;False;201;873;1;200;0;7.02;0;35;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_35;<3468, 5, 958>;True;120.85776330076004;424;20;90;10.857763300760045;9.11;2;6;1;3877;94;632;83;87;3520;10;1800;88;51;2758;45;1607;29;82;13;74;6;665
KI_36;<3468, 5, 958>;True;91.876484560570077;761;20;60;11.876484560570072;8.32;0;12;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_37;<3468, 5, 958>;True;103.94700139470014;634;20;70;13.947001394700139;7.07;0;10;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_38;<3468, 5, 958>;False;311;959;1;310;0;11.3;0;50;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_39;<3468, 5, 958>;False;1391;3153;1;1390;0;20.04;170;210;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_40;<3468, 5, 958>;False;241;938;1;240;0;11.84;0;53;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_41;<3468, 5, 958>;False;151;831;1;150;0;7.87;0;42;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_42;<3468, 5, 958>;False;141;812;1;140;0;9.53;0;28;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_43;<3468, 5, 958>;False;221;881;1;220;0;12.36;0;37;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_44;<3468, 5, 958>;False;151;939;1;150;0;6;0;29;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_45;<3468, 5, 958>;False;101;747;1;100;0;4.92;0;18;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_46;<3468, 5, 958>;False;101;1050;1;100;0;50;0;12;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_47;<3468, 5, 958>;False;111;1009;1;110;0;50;0;16;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_48;<3468, 5, 958>;False;101;767;1;100;0;50;0;12;1;1655;98;2539;72;14;2758;32;4000;5;101;762;106;3310;45;61;0;0;35;546
KI_49;<3468, 5, 958>;False;101;776;1;100;0;50;0;19;1;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_50;<3468, 5, 958>;False;101;744;1;100;0;50;0;12;1;3048;14;1397;74;32;2214;30;1766;36;55;2057;29;1233;56;33;95;37;19;100
KI_51;<3468, 5, 958>;False;111;765;1;110;0;50;0;14;1;100;5;4000;141;138;2853;29;2039;42;72;1994;49;1877;32;24;56;37;46;376
KI_52;<3468, 5, 958>;False;101;1061;1;100;0;50;0;16;1;2530;48;2050;37;64;3264;22;2222;64;52;2096;61;2967;71;64;63;20;100;235
KI_53;<3468, 5, 958>;True;304.43262411347519;282;11.666666666666666;80;212.76595744680853;0.37;0;12;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_54;<3468, 5, 958>;False;141;948;1;140;0;8.36;0;33;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_55;<3468, 5, 958>;False;151;925;1;150;0;7.07;0;29;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_56;<3468, 5, 958>;False;141;811;1;140;0;50;0;27;1;793;29;3668;26;80;1448;13;1364;35;65;1014;63;2224;49;43;80;29;6;1241
KI_57;<3468, 5, 958>;False;151;815;1;150;0;50;0;26;1;4000;22;100;60;97;1506;11;1448;37;63;3227;51;2808;74;11;75;0;12;3367
KI_58;<3468, 5, 958>;False;181;880;1;180;0;1.63;0;30;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_59;<3468, 5, 958>;False;251;958;1;250;0;4.92;0;45;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_60;<3468, 5, 958>;False;971;2140;1;970;0;21;76;136;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_61;<3468, 5, 958>;False;621;1543;1;620;0;20.4;21;92;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_62;<3468, 5, 958>;False;511;1274;1;510;0;12.36;8;87;1;2322;27;3135;83;49;1460;13;1365;35;65;1088;61;2224;49;43;9;0;65;1514
KI_63;<3468, 5, 958>;True;221.66666666666669;336;6.666666666666667;90;125.00000000000001;0.7;0;21;1;2705;44;3055;60;74;3256;5;823;5;79;487;71;2091;47;36;100;61;0;100
KI_64;<3468, 5, 958>;True;117.24713242961418;1022;12.380952380952381;100;4.8661800486618008;20.45;5;21;1;1611;23;1974;38;59;2919;12;2836;93;46;2454;21;2330;58;46;33;18;45;634
KI_65;<3468, 5, 958>;True;132.24795640326977;409;5;100;27.247956403269754;3.57;0;24;1;3634;25;2610;36;33;3135;11;2190;46;46;2079;70;757;22;50;67;100;1;1584
KI_66;<3468, 5, 958>;True;145.05112760890881;494;3.7288135593220337;100;41.32231404958678;2.32;0;59;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_67;<3468, 5, 958>;True;127.51313485113835;450;10;100;17.513134851138354;5.61;0;12;1;3519;63;1459;52;33;3507;13;1850;25;51;3469;59;3216;21;41;26;4;88;3808
KI_68;<3468, 5, 958>;True;205.55555555555554;251;5.5555555555555554;100;100;0.9;0;18;1;2705;44;3055;60;74;3256;5;823;5;79;487;71;2091;47;36;100;61;0;100
KI_69;<3468, 5, 958>;True;139.5218198700093;398;11.666666666666666;100;27.855153203342617;3.49;0;12;1;2937;8;2138;68;78;2236;11;100;56;24;2421;50;2675;82;54;57;88;100;100
KI_70;<3468, 5, 958>;True;233.24894514767934;230;6.666666666666667;100;126.58227848101267;0.69;0;15;1;2705;44;3055;60;74;3256;5;823;5;79;487;71;2091;47;36;100;61;0;100
KI_71;<3468, 5, 958>;True;221.83462532299743;318;5.5555555555555554;100;116.27906976744187;0.76;0;18;1;608;67;3158;18;16;2310;5;2126;32;66;100;116;100;162;137;51;1;31;2544
KI_72;<3468, 5, 958>;False;411;1523;1;410;0;14.57;12;70;1;700;29;3630;24;81;1735;11;1648;31;60;1317;51;2641;44;55;79;10;4;1465
KI_73;<3468, 5, 958>;True;198.05194805194805;241;7.1428571428571432;100;90.9090909090909;1;0;14;1;3251;29;1725;56;51;3075;5;1016;5;78;832;50;2454;56;5;96;40;2;613
KI_74;<3468, 5, 958>;True;131.96648044692736;624;18;100;13.966480446927376;7.06;0;10;1;1524;93;944;91;6;3210;26;4000;5;101;2024;78;1512;47;52;50;51;43;563
KI_75;<3468, 5, 958>;True;142.660671521431;588;4.0506329113924053;100;38.610038610038607;2.49;0;79;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_76;<3468, 5, 958>;True;147.21946609969288;276;7.0588235294117645;100;40.160642570281119;2.39;0;17;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_77;<3468, 5, 958>;True;208.65384615384613;303;12.5;100;96.153846153846146;0.94;0;8;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_78;<3468, 5, 958>;True;129.06906906906906;465;15.555555555555555;100;13.513513513513514;7.3;0;9;1;3157;63;2939;34;52;3180;24;2805;108;38;878;81;3507;98;52;70;19;88;391
KI_79;<3468, 5, 958>;True;139.42252589817059;387;10.76923076923077;100;28.653295128939828;3.39;0;13;1;2937;8;2138;68;78;2236;11;100;56;24;2421;50;2675;82;54;57;88;100;100
KI_80;<3468, 5, 958>;True;129.36898395721926;545;16;100;13.368983957219252;7.38;0;10;1;2113;16;2255;86;76;3117;19;1525;26;80;3762;23;1390;57;78;46;22;62;1072
KI_81;<3468, 5, 958>;False;771;1424;1;770;0;16.64;16;126;1;2322;27;3135;83;49;1460;13;1365;35;65;1088;61;2224;49;43;9;0;65;1514
KI_82;<3468, 5, 958>;True;139.92616520535302;429;14.545454545454545;100;25.380710659898476;3.84;0;11;1;2978;21;668;59;94;3095;12;2190;26;88;1703;47;1780;21;30;74;14;56;746
KI_83;<3468, 5, 958>;False;731;1687;1;730;0;25.18;24;113;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_84;<3468, 5, 958>;True;134.52380952380952;369;16.666666666666668;100;17.857142857142858;5.5;0;6;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_85;<3468, 5, 958>;False;381;1063;1;380;0;8.87;4;59;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_86;<3468, 5, 958>;True;128.69820828667415;487;17.5;100;11.198208286674133;8.83;0;8;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_87;<3468, 5, 958>;False;151;1037;1;150;0;50;0;19;1;2173;87;2063;71;35;2693;21;3104;41;78;2410;99;1648;23;71;16;18;50;1361
KI_88;<3468, 5, 958>;True;174.69387755102042;253;6.666666666666667;100;68.027210884353735;1.37;0;15;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_89;<3468, 5, 958>;True;128.96648044692736;455;15;100;13.966480446927376;7.06;0;8;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_90;<3468, 5, 958>;True;185.625;269;7.5;100;78.125;1.18;0;16;1;2705;44;3055;60;74;3256;5;823;5;79;487;71;2091;47;36;100;61;0;100
KI_91;<3468, 5, 958>;True;117.29879740980573;1003;13.043478260869565;100;4.25531914893617;23.4;5;23;1;1611;23;1974;38;59;2919;12;2836;93;46;2454;21;2330;58;46;33;18;45;634
KI_92;<3468, 5, 958>;True;137.06976744186048;266;8;100;29.069767441860467;3.34;0;15;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_93;<3468, 5, 958>;True;143.11711711711712;419;9.3333333333333339;100;33.783783783783782;2.86;0;15;1;3432;56;2794;39;58;2895;9;1360;10;71;495;73;2030;49;42;88;50;10;903
KI_94;<3468, 5, 958>;True;123.02643784786642;794;13.75;100;9.27643784786642;10.68;0;16;1;100;5;3459;111;110;3032;27;1737;41;74;1991;48;1803;30;23;56;37;46;414
KI_95;<3468, 5, 958>;True;130.26140684410646;469;11.25;100;19.011406844106464;5.16;0;16;1;1483;93;1154;84;20;2476;12;1317;67;24;1922;43;2560;46;57;40;7;34;201
KI_96;<3468, 5, 958>;True;133.09617918313569;305;13.333333333333334;100;19.762845849802375;4.96;0;6;1;2113;16;2255;86;76;3117;19;1525;26;80;3762;23;1390;57;78;46;22;62;1072
KI_97;<3468, 5, 958>;True;128.19518716577539;483;17.5;100;10.695187165775401;9.25;0;8;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_98;<3468, 5, 958>;True;128.78618113912231;350;7.7777777777777777;100;21.008403361344538;4.66;0;18;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_99;<3468, 5, 958>;True;125.68379921851519;761;16.666666666666668;100;9.0171325518485119;10.99;0;12;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_100;<3468, 5, 958>;True;116.60457321184335;965;12.173913043478262;100;4.4306601683650859;22.47;5;23;1;1611;23;1974;38;59;2919;12;2836;93;46;2454;21;2330;58;46;33;18;45;634
KI_101;<3468, 5, 958>;True;182.5858778625954;273;6.25;100;76.33587786259541;1.21;0;16;1;210;77;3567;10;5;2233;5;2138;34;65;100;84;100;123;104;83;2;7;3391
KI_102;<3468, 5, 958>;True;128.08450704225353;480;14;100;14.084507042253522;7;0;10;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_103;<3468, 5, 958>;False;361;1100;1;360;0;14.82;2;57;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_104;<3468, 5, 958>;True;182.40740740740739;328;8.3333333333333339;100;74.074074074074076;1.25;0;12;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_105;<3468, 5, 958>;True;125.27898694103681;476;11.428571428571429;100;13.850415512465375;7.12;0;14;1;2978;21;668;59;94;3095;12;2190;26;88;1703;47;1780;21;30;74;14;56;746
KI_106;<3468, 5, 958>;True;181.94444444444446;315;12.5;100;69.444444444444443;1.34;0;8;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
